1734859706.602000,46.506047,12.932252,1754.809588,142.1,2.826458,4.4,11.3
1734859708.888000,46.505959,12.932311,1753.669649,150.2,4.013912,4.4,14.9
1734859710.805000,46.505903,12.932426,1752.475198,127.9,5.139427,5.0,16.9
1734859713.667000,46.505864,12.932548,1750.189586,119.7,3.260815,4.5,16.9
1734859716.586000,46.505811,12.932657,1750.178227,122.1,2.132992,4.8,17.5
1734859720.008000,46.505774,12.932785,1747.996448,124.4,3.419048,4.0,17.7
1734859723.006000,46.505678,12.932911,1746.007750,145.3,4.417495,5.9,17.1
1734859726.005000,46.505552,12.932954,1743.945615,165.2,4.527376,5.8,14.4
1734859729.007000,46.505463,12.932898,1741.108903,200.6,3.528402,4.6,10.3
1734859736.008000,46.505356,12.932908,1737.306263,150.1,2.548698,4.6,10.6
1734859740.006000,46.505357,12.933076,1734.308622,73.7,4.347108,4.7,10.6
1734859742.000000,46.505380,12.933272,1732.099762,85.4,6.995592,4.1,10.6
1734859744.000000,46.505423,12.933431,1728.832277,73.4,6.218001,4.1,10.6
1734859746.002000,46.505468,12.933564,1727.713844,77.1,5.677412,4.6,10.7
1734859749.007000,46.505544,12.933697,1723.769228,60.2,4.556199,11.0,11.1
1734859752.000000,46.505640,12.933824,1720.743137,43.0,4.176283,10.8,11.1
1734859755.008000,46.505742,12.933846,1718.988952,8.7,3.377017,4.0,10.9
1734859758.007000,46.505850,12.933882,1716.328441,20.5,4.347942,5.6,10.8
1734859761.000000,46.505946,12.933946,1711.701228,9.0,3.877340,6.0,10.8
1734859764.010000,46.506040,12.933984,1710.433803,15.0,3.615286,6.6,11.2
1734859771.008000,46.506033,12.934122,1707.652932,46.4,1.299964,5.5,11.2
1734859776.008000,46.506014,12.934280,1703.696172,78.1,3.227528,4.3,10.8
1734859778.006000,46.505932,12.934351,1701.740153,130.2,4.030877,4.3,10.6
1734859782.008000,46.505863,12.934451,1698.186648,105.7,1.792006,4.4,10.5
1734859787.005000,46.505782,12.934555,1697.010626,125.6,2.825739,5.9,10.4
1734859790.009000,46.505696,12.934616,1695.462119,169.4,3.622985,6.4,10.0
1734859792.008000,46.505597,12.934607,1693.651126,188.8,5.563041,6.4,9.9
1734859794.000000,46.505502,12.934641,1691.209913,166.2,5.142908,6.0,9.9
1734859797.008000,46.505375,12.934602,1687.682544,176.7,4.660597,4.4,10.2
1734859799.006000,46.505280,12.934530,1684.953490,199.5,5.890533,4.8,10.4
1734859801.010000,46.505179,12.934471,1683.888113,194.6,5.569223,3.8,10.4
1734859803.008000,46.505081,12.934424,1681.356289,196.7,5.635511,3.8,10.6
1734859805.008000,46.504978,12.934335,1679.986758,204.0,6.104445,3.8,10.7
1734859807.009000,46.504878,12.934224,1677.404756,208.8,6.403260,5.0,11.0
1734859810.009000,46.504789,12.934081,1674.358617,217.3,5.951594,5.0,11.8
1734859812.006000,46.504671,12.933986,1671.314045,210.7,7.635488,5.2,11.8
1734859814.008000,46.504522,12.933913,1669.378651,206.3,7.527666,5.2,11.4
1734859816.008000,46.504408,12.933960,1666.344713,165.3,6.052632,5.7,11.1
